c1_plots_number,c2_plots_number,l1_plots_number,l2_plots_number,x_block_coordinate,y_block_coordinate,objectid,codmanzana,codsector,codsubsector,x_centroid_coordinate,y_centroid_coordinate,x_true_centroid_coordinate,y_true_centroid_coordinate,block_area,block_length,c1_length,c2_length,l1_length,l2_length,block_apexes_number,rectangular_form,square_form,is_multipart
2,2,14,14,775391.5,8.988595e+06,6673,102322,10,102,775391.5,8.988595e+06,775391.5,8.988595e+06,3380.134,245.56343,41.676914,81.02405,41.68309,81.17938,4,f,t,f
2,2,11,11,775458.56,8.988685e+06,6675,102353,10,102,775458.56,8.988685e+06,775458.56,8.988685e+06,2546.3394,209.06958,38.992844,65.7889,38.34456,65.943275,4,t,f,f
2,2,11,11,775491.25,8.988649e+06,6676,102354,10,102,775491.25,8.988649e+06,775491.25,8.988649e+06,2384.929,204.38689,34.797916,65.93097,37.36474,66.29327,4,t,f,f
2,2,10,10,775513.5,8.988737e+06,6677,102352,10,102,775513.5,8.988737e+06,775513.5,8.988737e+06,2300.8972,196.99445,38.49727,59.988476,37.730675,60.778027,4,t,f,f
2,2,13,13,775573.06,8.988763e+06,6678,102372,10,102,775573.06,8.988763e+06,775573.06,8.988763e+06,3461.3628,249.66632,41.31217,83.05783,41.86512,83.4312,4,t,f,f
2,2,14,14,775613.1,8.9888e+06,6679,102400,10,102,775613.1,8.9888e+06,775613.1,8.9888e+06,3468.389,250.42326,42.012444,83.78801,40.72905,83.89376,4,t,f,f
2,2,10,10,775547.4,8.988702e+06,6680,102355,10,102,775547.4,8.988702e+06,775547.4,8.988702e+06,2200.1467,193.33095,36.53705,59.868587,36.868397,60.056908,4,t,f,f
2,2,21,21,775469.7,8.988505e+06,6681,102311,10,102,775469.7,8.988505e+06,775469.7,8.988505e+06,4582.389,327.70703,35.982536,126.4011,35.825176,129.4982,4,t,f,f
2,2,19,19,775500.75,8.988592e+06,6682,102320,10,102,775500.75,8.988592e+06,775500.75,8.988592e+06,3824.0125,294.6795,37.31847,113.57163,30.03303,113.75636,4,t,f,f
2,2,19,19,775531.1,8.988563e+06,6683,102312,10,102,775531.1,8.988563e+06,775531.1,8.988563e+06,3871.489,295.69244,34.059856,113.5895,33.963364,114.07971,4,t,f,f
2,6,18,18,775563.9,8.988471e+06,6684,102271,10,102,775563.9,8.988471e+06,775563.9,8.988471e+06,4669.6987,332.42917,35.593666,131.25002,36.053986,129.5315,4,t,f,f
2,2,14,14,775548.56,8.988422e+06,6685,102272,10,102,775548.56,8.988422e+06,775548.56,8.988422e+06,3059.841,242.05182,34.825935,86.02781,37.215004,83.98308,4,t,f,f
-1,0,-2,-2,775616.5,8.988496e+06,6686,102313,10,102,775616.5,8.988496e+06,775616.5,8.988496e+06,5632.6543,393.28497,,,,,6,,,f
-1,0,-2,-2,775653.3,8.988558e+06,6687,102314,10,102,775653.3,8.988558e+06,775653.3,8.988558e+06,4365.438,320.21564,,,,,10,,,f
6,2,10,10,775579.9,8.988637e+06,6688,102356,10,102,775579.9,8.988637e+06,775579.9,8.988637e+06,2613.434,217.98972,35.445053,75.52999,36.221756,70.79291,4,t,f,f
6,6,28,28,775656.8,8.988622e+06,6689,102319,10,102,775656.8,8.988622e+06,775656.8,8.988622e+06,7282.46,475.58246,35.846363,201.71095,36.407993,201.61714,4,t,f,f
6,6,28,28,775689.7,8.988655e+06,6690,102357,10,102,775689.7,8.988655e+06,775689.7,8.988655e+06,7275.939,476.38498,35.799442,202.83604,36.17813,201.57137,4,t,f,f
6,6,28,28,775723.3,8.988686e+06,6691,102358,10,102,775723.3,8.988686e+06,775723.3,8.988686e+06,7423.8525,477.93033,36.772614,202.81912,36.647305,201.6913,4,t,f,f
2,2,12,12,775753.44,8.988899e+06,6692,102410,10,102,775753.44,8.988899e+06,775753.44,8.988899e+06,2622.3162,217.09653,36.10427,72.53279,36.513428,71.94604,4,t,f,f
6,6,6,6,775728.5,8.988804e+06,6693,102402,10,102,775728.5,8.988804e+06,775728.5,8.988804e+06,2693.9995,219.41196,37.81835,72.78433,36.40995,72.39932,4,t,f,f
6,6,6,6,775761.3,8.988768e+06,6694,102370,10,102,775761.3,8.988768e+06,775761.3,8.988768e+06,2636.0784,217.73943,36.38567,72.59959,36.31584,72.438324,4,f,t,f
6,6,6,6,775788.75,8.988859e+06,6695,102403,10,102,775788.75,8.988859e+06,775788.75,8.988859e+06,2696.7163,219.78053,37.876316,73.07174,36.169376,72.66309,4,t,f,f
6,6,6,6,775821.94,8.988824e+06,6696,102404,10,102,775821.94,8.988824e+06,775821.94,8.988824e+06,2608.757,217.019,35.832016,72.588036,36.081547,72.5174,4,t,f,f
6,6,6,6,775854.3,8.988788e+06,6697,102367,10,102,775854.3,8.988788e+06,775854.3,8.988788e+06,2647.055,217.9635,36.694916,72.40918,36.394756,72.46464,4,t,f,f
2,2,13,13,775794.56,8.988733e+06,6698,102359,10,102,775794.56,8.988733e+06,775794.56,8.988733e+06,2642.8152,218.50618,35.99824,72.309746,36.377384,73.8208,4,t,f,f
2,2,13,13,775825.06,8.988699e+06,6699,102360,10,102,775825.06,8.988699e+06,775825.06,8.988699e+06,2615.26,216.26135,35.653206,71.73763,37.775307,71.09521,4,t,f,f
2,2,13,13,775853.2,8.988668e+06,6700,102361,10,102,775853.2,8.988668e+06,775853.2,8.988668e+06,2402.3357,210.18968,33.5598,71.097725,33.684345,71.8478,4,t,f,f
1,1,1,1,775866.06,8.988747e+06,6701,102369,10,102,775866.06,8.988747e+06,775866.06,8.988747e+06,496.85892,90.27877,18.61748,26.532753,19.962072,25.166468,4,t,f,f
2,2,12,12,775879.3,8.988612e+06,6702,102318,10,102,775879.3,8.988612e+06,775879.3,8.988612e+06,2308.4229,203.04303,33.863132,66.80026,34.990234,67.389404,4,t,f,f
2,2,9,9,775906.8,8.988641e+06,6703,102363,10,102,775906.8,8.988641e+06,775906.8,8.988641e+06,1722.6825,181.18813,28.065866,64.045975,26.299465,62.776817,4,t,f,f
6,6,0,0,775926,8.988677e+06,6704,102364,10,102,775926,8.988677e+06,775926,8.988677e+06,1269.0342,142.97296,33.230606,37.803604,32.55558,39.38317,4,t,f,f
2,2,10,10,775963.1,8.988696e+06,6705,102365,10,102,775963.1,8.988696e+06,775963.1,8.988696e+06,2184.2827,193.883,35.69454,58.691906,36.11667,63.37989,4,t,f,f
1,1,13,13,775922.9,8.988719e+06,6706,102362,10,102,775922.9,8.988719e+06,775922.9,8.988719e+06,1217.133,200.57101,13.849641,86.14221,14.410673,86.16849,4,t,f,f
-1,0,-2,-2,775898,8.988744e+06,6707,102368,10,102,775898,8.988744e+06,775898,8.988744e+06,3313.35,310.57297,,,,,10,,,f
-1,0,-2,-2,775850.94,8.988877e+06,6708,102409,10,102,775850.94,8.988877e+06,775850.94,8.988877e+06,674.1307,178.56035,,,,,6,,,f
6,6,8,8,775882.94,8.988889e+06,6709,102408,10,102,775882.94,8.988889e+06,775882.94,8.988889e+06,4215.134,282.05096,42.757137,98.03521,43.258656,97.99996,4,t,f,f
2,2,14,14,775927.3,8.988925e+06,6710,102442,10,102,775927.3,8.988925e+06,775927.3,8.988925e+06,3988.414,275.9457,41.607372,96.53092,40.860874,96.94654,4,t,f,f
2,2,23,23,776009.25,8.988822e+06,6711,102405,10,102,776009.25,8.988822e+06,776009.25,8.988822e+06,5737.4126,365.08633,43.361988,140.67673,37.699524,143.3481,4,t,f,f
6,2,19,19,775973.9,8.98878e+06,6712,102366,10,102,775973.9,8.98878e+06,775973.9,8.98878e+06,6620.9126,398.621,42.076996,153.08218,43.107895,160.35393,4,t,f,f
2,2,8,8,775940.56,8.989832e+06,6713,102664,10,102,775940.56,8.989832e+06,775940.56,8.989832e+06,2012.9143,184.68774,35.214783,56.94041,35.38534,57.14721,4,t,f,f
2,2,8,8,775975.94,8.989862e+06,6714,102665,10,102,775975.94,8.989862e+06,775975.94,8.989862e+06,1952.8499,181.48178,35.983704,55.00999,34.28672,56.201366,4,t,f,f
2,2,20,20,775970.3,8.989781e+06,6715,102644,10,102,775970.3,8.989781e+06,775970.3,8.989781e+06,5165.659,353.9003,37.83659,139.75008,36.444332,139.8693,4,t,f,f
2,2,15,15,775559.3,8.989855e+06,6716,102659,10,102,775559.3,8.989855e+06,775559.3,8.989855e+06,3361.356,254.62772,37.4986,89.83144,37.29487,90.00281,4,t,f,f
2,2,12,12,775676.1,8.989918e+06,6717,102676,10,102,775676.1,8.989918e+06,775676.1,8.989918e+06,2990.1172,238.58348,35.652466,84.459724,36.05223,82.41906,4,t,f,f
2,2,16,16,775726.7,8.989991e+06,6718,102700,10,102,775726.7,8.989991e+06,775726.7,8.989991e+06,3898.4036,293.08533,37.373924,111.206764,32.53019,111.97446,4,t,f,f
2,2,16,16,775820.3,8.990072e+06,6719,102710,10,102,775820.3,8.990072e+06,775820.3,8.990072e+06,4111.9785,296.15363,38.03193,111.34695,36.102497,110.67225,4,t,f,f
2,2,18,18,775816.3,8.99014e+06,6720,102729,10,102,775816.3,8.99014e+06,775816.3,8.99014e+06,4648.2935,334.34116,33.95712,130.70447,36.745266,132.9343,4,t,f,f
2,2,11,11,775770.3,8.990273e+06,6721,102752,10,102,775770.3,8.990273e+06,775770.3,8.990273e+06,2165.604,192.4308,35.72047,60.115868,36.107254,60.487213,4,t,f,f
2,2,11,11,775814.75,8.990217e+06,6722,102735,10,102,775814.75,8.990217e+06,775814.75,8.990217e+06,2181.073,193.08307,35.979553,60.28464,36.153526,60.665356,4,t,f,f
6,2,19,19,775695.1,8.990166e+06,6723,102731,10,102,775695.1,8.990166e+06,775695.1,8.990166e+06,4753.879,335.64047,36.060905,131.6032,36.13309,131.84328,4,t,f,f
6,6,8,8,775640.56,8.990124e+06,6724,102707,10,102,775640.56,8.990124e+06,775640.56,8.990124e+06,3117.9587,241.83405,36.44982,83.11979,38.206184,84.05825,4,t,f,f
2,2,4,4,775597.2,8.990077e+06,6725,102706,10,102,775597.2,8.990077e+06,775597.2,8.990077e+06,476.55063,87.94579,19.090353,24.521608,19.75979,24.574038,4,t,f,f
6,6,8,8,775506.7,8.990042e+06,6726,102703,10,102,775506.7,8.990042e+06,775506.7,8.990042e+06,3027.734,241.62749,34.757294,85.22572,36.247997,85.39648,4,t,f,f
8,8,8,8,775546,8.990075e+06,6727,102705,10,102,775546,8.990075e+06,775546,8.990075e+06,3912.4458,261.0631,46.73991,82.95769,46.722343,84.64318,4,t,f,f
2,2,15,15,775356.06,8.989953e+06,6728,102680,10,102,775356.06,8.989953e+06,775356.06,8.989953e+06,3194.5266,250.98029,35.81968,89.66096,35.18574,90.31391,4,t,f,f
4,4,8,8,775313.06,8.989886e+06,6729,102656,10,102,775313.06,8.989886e+06,775313.06,8.989886e+06,2988.3596,238.88202,35.54452,83.0587,35.829597,84.449196,4,t,f,f
4,4,8,8,775374.94,8.989809e+06,6730,102653,10,102,775374.94,8.989809e+06,775374.94,8.989809e+06,3086.5847,242.77626,36.480698,84.610466,36.10225,85.582855,4,t,f,f
4,4,8,8,775438.4,8.989727e+06,6731,102619,10,102,775438.4,8.989727e+06,775438.4,8.989727e+06,3098.5466,242.82596,36.898052,84.63502,36.08038,85.21251,4,t,f,f
4,4,8,8,775500,8.989649e+06,6732,102611,10,102,775500,8.989649e+06,775500,8.989649e+06,3027.9373,240.41153,36.2269,84.089,35.64366,84.45197,4,t,f,f
2,2,11,11,775564.1,8.989669e+06,6733,102622,10,102,775564.1,8.989669e+06,775564.1,8.989669e+06,2408.9753,205.28587,36.02971,66.2339,36.63349,66.38877,4,t,f,f
2,2,12,12,775563.7,8.989567e+06,6734,102582,10,102,775563.7,8.989567e+06,775563.7,8.989567e+06,3009.3318,239.63744,35.81625,83.88035,35.88238,84.05846,4,f,t,f
2,2,13,13,775607.5,8.989634e+06,6735,102610,10,102,775607.5,8.989634e+06,775607.5,8.989634e+06,3244.0635,253.15672,35.706497,90.936104,35.71198,90.80215,4,f,t,f
2,2,13,13,775683.1,8.989696e+06,6736,102623,10,102,775683.1,8.989696e+06,775683.1,8.989696e+06,3341.623,255.44006,36.004154,90.869545,37.51079,91.05557,4,t,f,f
6,6,8,8,775692.9,8.989805e+06,6737,102647,10,102,775692.9,8.989805e+06,775692.9,8.989805e+06,2998.9167,238.6235,35.732548,83.40242,36.264862,83.22367,4,t,f,f
-1,0,-2,-2,775735.75,8.989842e+06,6738,102661,10,102,775735.75,8.989842e+06,775735.75,8.989842e+06,3038.422,243.84009,,,,,6,,,f
2,2,11,11,775742.7,8.989944e+06,6739,102684,10,102,775742.7,8.989944e+06,775742.7,8.989944e+06,2800.3655,226.70108,36.72977,76.67153,36.1477,77.152084,4,t,f,f
2,2,11,11,775774.56,8.989903e+06,6740,102675,10,102,775774.56,8.989903e+06,775774.56,8.989903e+06,2800.3655,226.70108,36.72977,76.67153,36.1477,77.152084,4,t,f,f
2,2,16,16,775818.44,8.989877e+06,6741,102662,10,102,775818.44,8.989877e+06,775818.44,8.989877e+06,4130.757,297.12375,36.177917,111.549706,37.976116,111.42001,4,t,f,f
1,1,-1,-1,775844.8,8.98997e+06,6742,102685,10,102,775844.8,8.98997e+06,775844.8,8.98997e+06,1460.4783,159.87395,28.839598,49.823036,28.024717,53.1866,4,t,f,f
2,2,11,11,775864.9,8.990045e+06,6743,102699,10,102,775864.9,8.990045e+06,775864.9,8.990045e+06,2666.6667,223.10988,35.05742,76.05592,34.402412,77.594124,4,t,f,f
2,2,12,12,775902.6,8.990108e+06,6744,102711,10,102,775902.6,8.990108e+06,775902.6,8.990108e+06,3167.3223,245.01305,37.983482,84.84121,36.20747,85.98088,4,t,f,f
2,2,11,11,775897.1,8.990005e+06,6745,102698,10,102,775897.1,8.990005e+06,775897.1,8.990005e+06,2844.5732,228.22836,37.846016,77.41718,35.79012,77.17504,4,t,f,f
2,2,16,16,775914.06,8.989957e+06,6746,102686,10,102,775914.06,8.989957e+06,775914.06,8.989957e+06,4209.657,299.9431,36.702087,112.21247,38.09455,112.93399,4,t,f,f
2,2,12,12,775965.7,8.990029e+06,6747,102697,10,102,775965.7,8.990029e+06,775965.7,8.990029e+06,3105.22,244.90169,35.846214,86.29345,35.881966,86.88005,4,t,f,f
2,2,14,14,775695.75,8.989399e+06,6748,102549,10,102,775695.75,8.989399e+06,775695.75,8.989399e+06,3031.1763,240.8437,36.356743,84.18986,35.65441,84.642685,4,t,f,f
2,2,15,15,775735.7,8.989469e+06,6749,102567,10,102,775735.7,8.989469e+06,775735.7,8.989469e+06,3262.5342,252.48428,35.87316,89.52505,37.026207,90.05987,4,t,f,f
2,2,11,11,775879,8.989466e+06,6750,102566,10,102,775879,8.989466e+06,775879,8.989466e+06,2538.7878,210.12857,35.724186,66.91322,40.364845,67.12632,4,t,f,f
2,2,15,15,775766.25,8.989431e+06,6751,102550,10,102,775766.25,8.989431e+06,775766.25,8.989431e+06,3195.8652,251.29572,34.63409,89.97871,36.628155,90.05477,4,t,f,f
2,2,15,15,775808,8.989536e+06,6752,102586,10,102,775808,8.989536e+06,775808,8.989536e+06,3293.4722,253.62526,36.325577,90.13272,36.953705,90.21326,4,t,f,f
2,2,15,15,775838.8,8.989497e+06,6753,102565,10,102,775838.8,8.989497e+06,775838.8,8.989497e+06,3551.9187,259.0304,39.43681,89.6486,39.816105,90.12889,4,t,f,f
-1,0,-2,-2,775938.94,8.98949e+06,6754,102564,10,102,775938.94,8.98949e+06,775938.94,8.98949e+06,2960.8994,241.05942,,,,,6,,,f
6,1,5,5,775981.25,8.989529e+06,6755,102588,10,102,775981.25,8.989529e+06,775981.25,8.989529e+06,3015.495,239.4944,36.24426,83.29026,35.920704,84.03917,4,t,f,f
2,2,19,19,775968.25,8.989685e+06,6756,102627,10,102,775968.25,8.989685e+06,775968.25,8.989685e+06,4088.792,299.91986,35.82564,114.03154,36.111618,113.95108,4,t,f,f
2,2,10,10,775980.44,8.989631e+06,6757,102606,10,102,775980.44,8.989631e+06,775980.44,8.989631e+06,2400.619,205.42433,35.92276,66.8111,36.333992,66.35648,4,t,f,f
2,2,8,8,776012.5,8.98959e+06,6758,102589,10,102,776012.5,8.98959e+06,776012.5,8.98959e+06,2383.6543,204.58392,36.001286,66.16066,36.279808,66.142166,4,t,f,f
2,2,19,19,776059.75,8.989569e+06,6759,102590,10,102,776059.75,8.989569e+06,776059.75,8.989569e+06,4154.5825,300.7885,36.52037,113.80431,36.61375,113.850075,4,f,t,f
6,6,17,17,776063.44,8.989508e+06,6760,102561,10,102,776063.44,8.989508e+06,776063.44,8.989508e+06,5000.4375,347.96475,35.70143,137.61023,37.189083,137.464,4,t,f,f
6,6,17,17,776091.7,8.989472e+06,6761,102562,10,102,776091.7,8.989472e+06,776091.7,8.989472e+06,5119.2207,350.01974,37.29376,136.87428,37.193077,138.65862,4,t,f,f
6,2,9,9,776095.3,8.989414e+06,6762,102555,10,102,776095.3,8.989414e+06,776095.3,8.989414e+06,2606.8157,215.87273,37.541355,70.926956,35.625656,71.77876,4,t,f,f
2,6,6,6,776150.44,8.989465e+06,6763,102563,10,102,776150.44,8.989465e+06,776150.44,8.989465e+06,1913.2803,179.02122,35.91974,54.046764,35.350285,53.704437,4,t,f,f
6,6,17,17,776147.94,8.989401e+06,6764,102556,10,102,776147.94,8.989401e+06,776147.94,8.989401e+06,5042.191,348.62045,37.157703,137.68465,36.28002,137.4981,4,t,f,f
6,6,15,15,775830.1,8.989228e+06,6765,102464,10,102,775830.1,8.989228e+06,775830.1,8.989228e+06,4717.655,329.77228,36.75248,127.63666,37.217777,128.16537,4,t,f,f
6,6,9,9,775851.44,8.989312e+06,6766,102524,10,102,775851.44,8.989312e+06,775851.44,8.989312e+06,3461.2183,256.62997,38.22206,89.82417,38.967762,89.61597,4,t,f,f
6,6,9,9,775879.2,8.989276e+06,6767,102513,10,102,775879.2,8.989276e+06,775879.2,8.989276e+06,3259.8997,252.02602,38.060673,89.586136,34.817482,89.56173,4,t,f,f
6,6,9,9,775907.7,8.989241e+06,6768,102514,10,102,775907.7,8.989241e+06,775907.7,8.989241e+06,3334.5442,253.63663,37.642796,89.52501,37.085865,89.38296,4,t,f,f
6,6,18,18,775917.4,8.989187e+06,6769,102457,10,102,775917.4,8.989187e+06,775917.4,8.989187e+06,5223.8496,359.44116,36.009907,142.46332,37.447533,143.52042,4,t,f,f
6,5,18,18,775944.1,8.989148e+06,6770,102458,10,102,775944.1,8.989148e+06,775944.1,8.989148e+06,4821.508,353.85867,37.009354,143.00754,30.458189,143.38359,4,t,f,f
6,6,19,19,775970.56,8.989114e+06,6771,102460,10,102,775970.56,8.989114e+06,775970.56,8.989114e+06,5608.5923,374.9315,37.35434,149.96645,37.695835,149.91489,4,t,f,f
6,6,19,19,775999.8,8.989078e+06,6772,102461,10,102,775999.8,8.989078e+06,775999.8,8.989078e+06,5468.1562,372.64066,35.632458,149.8473,37.617264,149.54362,4,t,f,f
6,6,19,19,776028.9,8.989043e+06,6773,102462,10,102,776028.9,8.989043e+06,776028.9,8.989043e+06,5608.546,374.324,35.094288,149.8457,40.051895,149.3321,4,t,f,f
6,6,19,19,776056,8.989006e+06,6774,102465,10,102,776056,8.989006e+06,776056,8.989006e+06,5538.312,372.92282,37.73603,149.13763,36.585793,149.46335,4,t,f,f
6,6,20,20,776080.56,8.98897e+06,6775,102443,10,102,776080.56,8.98897e+06,776080.56,8.98897e+06,5531.841,384.12122,35.65005,157.11191,35.03617,156.32307,4,t,f,f
2,6,21,21,775944.44,8.989396e+06,6776,102553,10,102,775944.44,8.989396e+06,775944.44,8.989396e+06,5484.593,365.3224,40.115837,144.38982,36.07354,144.74318,4,t,f,f
6,6,18,18,775973.6,8.989363e+06,6777,102554,10,102,775973.6,8.989363e+06,775973.6,8.989363e+06,5178.783,360.83365,34.70549,144.55045,37.240704,144.337,4,t,f,f
6,6,18,18,776001.06,8.989328e+06,6778,102522,10,102,776001.06,8.989328e+06,776001.06,8.989328e+06,5215.294,361.0013,35.447018,144.32729,37.011284,144.21571,4,t,f,f
6,6,18,18,776029.44,8.989291e+06,6779,102523,10,102,776029.44,8.989291e+06,776029.44,8.989291e+06,5276.0703,361.79904,37.01911,144.22603,36.28881,144.2651,4,t,f,f
2,2,13,13,776031.25,8.989202e+06,6780,102455,10,102,776031.25,8.989202e+06,776031.25,8.989202e+06,2850.0352,230.80206,36.11915,79.34259,35.957993,79.382324,4,f,t,f
6,6,18,18,776114.4,8.989185e+06,6781,102450,10,102,776114.4,8.989185e+06,776114.4,8.989185e+06,5311.6675,362.51685,36.668175,144.3722,37.149765,144.32669,4,t,f,f
6,6,18,18,776141.7,8.989149e+06,6782,102451,10,102,776141.7,8.989149e+06,776141.7,8.989149e+06,5353.2446,363.68506,38.802258,144.48541,35.59863,144.79875,4,t,f,f
-1,0,-2,-2,776184.56,8.989127e+06,6783,102453,10,102,776184.56,8.989127e+06,776184.56,8.989127e+06,3993.4983,292.93066,,,,,6,,,f
6,6,18,18,776198.9,8.989079e+06,6784,102454,10,102,776198.9,8.989079e+06,776198.9,8.989079e+06,5171.359,360.9619,35.626335,144.57344,36.256638,144.5055,4,t,f,f
2,2,13,13,776064.06,8.989233e+06,6785,102515,10,102,776064.06,8.989233e+06,776064.06,8.989233e+06,2812.0627,230.5957,35.522896,79.470375,35.360836,80.24159,4,t,f,f
6,6,15,15,776167,8.989541e+06,6786,102591,10,102,776167,8.989541e+06,776167,8.989541e+06,4517.017,323.04782,35.82496,125.722565,36.185886,125.3144,4,t,f,f
6,6,15,15,776251.94,8.989434e+06,6787,102558,10,102,776251.94,8.989434e+06,776251.94,8.989434e+06,4668.801,329.42892,36.2662,129.03378,36.5907,127.53824,4,t,f,f
6,6,22,22,776348.8,8.989311e+06,6788,102518,10,102,776348.8,8.989311e+06,776348.8,8.989311e+06,6063.321,405.30795,36.618877,164.43674,36.495277,167.75708,4,t,f,f
6,2,6,6,776423.5,8.989216e+06,6789,102446,10,102,776423.5,8.989216e+06,776423.5,8.989216e+06,1896.8258,178.41998,36.50099,49.68476,37.077816,55.156418,4,t,f,f
6,6,17,17,776176.44,8.989365e+06,6790,102557,10,102,776176.44,8.989365e+06,776176.44,8.989365e+06,4989.3926,347.59106,36.682457,137.38428,36.13695,137.38739,4,t,f,f
6,6,17,17,776204.56,8.98933e+06,6791,102519,10,102,776204.56,8.98933e+06,776204.56,8.98933e+06,5106.0015,349.27695,37.120556,137.3954,37.424778,137.33623,4,t,f,f
6,6,17,17,776231.06,8.989295e+06,6792,102520,10,102,776231.06,8.989295e+06,776231.06,8.989295e+06,4740.793,344.21927,36.12276,137.37627,33.112343,137.6079,4,t,f,f
2,6,6,6,776288.6,8.989291e+06,6793,102521,10,102,776288.6,8.989291e+06,776288.6,8.989291e+06,2066.9343,184.44093,39.85314,53.873093,37.51522,53.199486,4,t,f,f
5,6,17,17,776288.3,8.989229e+06,6794,102517,10,102,776288.3,8.989229e+06,776288.3,8.989229e+06,4674.7803,342.71155,30.040697,137.47618,38.273743,136.92093,4,t,f,f
6,2,6,6,776229.94,8.989232e+06,6795,102516,10,102,776229.94,8.989232e+06,776229.94,8.989232e+06,2049.3281,184.10448,37.43898,54.074326,38.212807,54.37836,4,t,f,f
6,6,17,17,776316.2,8.989191e+06,6796,102447,10,102,776316.2,8.989191e+06,776316.2,8.989191e+06,5139.003,349.4337,36.806553,137.22652,38.317158,137.08347,4,t,f,f
2,2,19,19,776058.3,8.989769e+06,6797,102642,10,102,776058.3,8.989769e+06,776058.3,8.989769e+06,4087.9402,300.2109,35.84801,114.45956,36.00561,113.89772,4,t,f,f
2,2,11,11,776105.3,8.989747e+06,6798,102643,10,102,776105.3,8.989747e+06,776105.3,8.989747e+06,2382.7695,204.44086,36.340687,66.142845,35.98831,65.96901,4,t,f,f
2,2,11,11,776137.9,8.989706e+06,6799,102628,10,102,776137.9,8.989706e+06,776137.9,8.989706e+06,2370.733,204.01636,36.3123,65.64294,35.835384,66.22574,4,t,f,f
2,2,19,19,776149.44,8.989652e+06,6800,102603,10,102,776149.44,8.989652e+06,776149.44,8.989652e+06,3971.218,297.442,35.713383,113.72589,34.213684,113.78903,4,t,f,f
2,6,11,11,776136.2,8.98981e+06,6801,102641,10,102,776136.2,8.98981e+06,776136.2,8.98981e+06,3085.8486,241.40118,38.05016,82.90273,35.80277,84.645515,4,t,f,f
6,6,8,8,776199.56,8.98973e+06,6802,102629,10,102,776199.56,8.98973e+06,776199.56,8.98973e+06,3105.1653,242.87857,35.57532,84.99941,37.776264,84.527565,4,t,f,f
1,1,0,0,776067,8.989635e+06,6803,102605,10,102,776067,8.989635e+06,776067,8.989635e+06,1810.6288,176.59935,31.846622,55.793877,33.363705,55.59514,4,t,f,f
6,2,11,11,776191.1,8.989591e+06,6804,102592,10,102,776191.1,8.989591e+06,776191.1,8.989591e+06,2903.9917,235.77527,35.415745,82.41219,35.013283,82.934044,4,t,f,f
2,2,14,14,776247.5,8.989519e+06,6805,102593,10,102,776247.5,8.989519e+06,776247.5,8.989519e+06,2985.2502,241.04079,34.78786,84.964676,35.376637,85.91161,4,t,f,f
2,2,16,16,776308.6,8.989441e+06,6806,102559,10,102,776308.6,8.989441e+06,776308.6,8.989441e+06,3395.6716,263.48135,34.579975,96.24888,36.099216,96.55327,4,t,f,f
6,2,11,11,776258.94,8.989654e+06,6807,102602,10,102,776258.94,8.989654e+06,776258.94,8.989654e+06,3012.8416,239.99504,35.81111,84.8041,35.950653,83.42918,4,t,f,f
2,2,24,24,776340.2,8.989553e+06,6808,102595,10,102,776340.2,8.989553e+06,776340.2,8.989553e+06,5868.568,399.3221,35.33766,163.68262,36.418873,163.88298,4,t,f,f
2,2,10,10,776228.7,8.989618e+06,6809,102604,10,102,776228.7,8.989618e+06,776228.7,8.989618e+06,2153.2168,191.86812,35.799976,59.89703,36.239586,59.931526,4,t,f,f
2,2,7,7,776267.3,8.989568e+06,6810,102594,10,102,776267.3,8.989568e+06,776267.3,8.989568e+06,1261.829,144.07768,30.90933,41.273945,29.86888,42.025528,4,t,f,f
2,2,7,7,776294,8.989535e+06,6811,102596,10,102,776294,8.989535e+06,776294,8.989535e+06,1517.7799,156.46013,37.78688,41.09782,36.10676,41.46867,4,t,f,f
2,2,7,7,776328.25,8.989493e+06,6812,102560,10,102,776328.25,8.989493e+06,776328.25,8.989493e+06,1585.3344,159.87154,37.09824,42.28219,38.691452,41.799664,4,t,f,f
2,2,18,18,775914.2,8.990404e+06,6813,102763,10,102,775914.2,8.990404e+06,775914.2,8.990404e+06,3633.2852,271.67175,37.381706,99.36354,36.013847,98.91267,4,t,f,f
7,2,19,19,776002.5,8.990478e+06,6814,102764,10,102,776002.5,8.990478e+06,776002.5,8.990478e+06,4182.2817,299.35815,40.392677,112.436874,34.857887,111.67072,4,t,f,f
2,2,17,17,775933.3,8.990323e+06,6815,102753,10,102,775933.3,8.990323e+06,775933.3,8.990323e+06,3267.0361,256.94,35.12054,93.48341,35.218155,93.117905,4,t,f,f
-1,0,-2,-2,775872.3,8.990312e+06,6816,102751,10,102,775872.3,8.990312e+06,775872.3,8.990312e+06,6881.3228,389.10513,,,,,7,,,f
2,2,27,27,775969.75,8.990192e+06,6817,102728,10,102,775969.75,8.990192e+06,775969.75,8.990192e+06,5056.478,359.5669,35.455997,144.69081,34.34692,145.07315,4,t,f,f
2,2,22,22,776054.8,8.990075e+06,6818,102712,10,102,776054.8,8.990075e+06,776054.8,8.990075e+06,3941.2776,290.0252,36.342934,107.38425,36.273678,110.02434,4,t,f,f
2,2,18,18,775993,8.990238e+06,6819,102736,10,102,775993,8.990238e+06,775993,8.990238e+06,3503.9106,267.0359,35.772465,97.47356,36.333244,97.45661,4,t,f,f
